0.01,-96.7178823134
0.02,-46.7573752875
0.03,-30.1302300537
0.04,-21.8363945651
0.05,-16.8758214862
0.06,-13.5818011537
0.07,-11.2400088526
0.08,-9.4932664051
0.09,-8.1431291803
0.1,-7.0705207482
0.11,-6.1996575954
0.12,-5.4800113797
0.13,-4.8765962113
0.14,-4.3644184529
0.15,-3.9251465382
0.16,-3.5450295565
0.17,-3.2135504069
0.18,-2.9225278648
0.19,-2.6655021712
0.2,-2.4373049173
0.21,-2.2337517947
0.22,-2.051419118
0.23,-1.8874786291
0.24,-1.7395735827
0.25,-1.6057245577
0.26,-1.4842569924
0.27,-1.3737448113
0.28,-1.2729661236
0.29,-1.1808680781
0.3,-1.0965387412
0.31,-1.0191844101
0.32,-0.9481111753
0.33,-0.8827098303
0.34,-0.8224434394
0.35,-0.7668370335
0.36,-0.7154690203
0.37,-0.6679639836
0.38,-0.6239866174
0.39,-0.5832365918
0.4,-0.5454441855
0.41,-0.510366557
0.42,-0.4777845462
0.43,-0.4474999215
0.44,-0.4193330006
0.45,-0.3931205884
0.46,-0.3687141815
0.47,-0.3459784025
0.48,-0.3247896291
0.49,-0.3050347895
0.5,-0.2866103034
0.51,-0.2694211458
0.52,-0.2533800192
0.53,-0.2384066189
0.54,-0.2244269797
0.55,-0.211372894
0.56,-0.1991813914
0.57,-0.1877942732
0.58,-0.1771576958
0.59,-0.1672217944
0.6,-0.1579403465
0.61,-0.1492704667
0.62,-0.141172332
0.63,-0.1336089326
0.64,-0.1265458469
0.65,-0.1199510362
0.66,-0.113794659
0.67,-0.1080489013
0.68,-0.1026878226
0.69,-0.0976872141
0.7,-0.0930244707
0.71,-0.0886784731
0.72,-0.084629479
0.73,-0.0808590247
0.74,-0.0773498336
0.75,-0.0740857333
0.76,-0.0710515777
0.77,-0.0682331766
0.78,-0.0656172302
0.79,-0.0631912689
0.8,-0.060943597
0.81,-0.0588632416
0.82,-0.0569399047
0.83,-0.0551639191
0.84,-0.053526207
0.85,-0.0520182425
0.86,-0.0506320158
0.87,-0.0493600008
0.88,-0.0481951242
0.89,-0.0471307371
0.9,-0.0461605892
0.91,-0.0452788033
0.92,-0.0444798528
0.93,-0.0437585399
0.94,-0.0431099763
0.95,-0.0425295635
0.96,-0.0420129762
0.97,-0.0415561456
0.98,-0.041155244
0.99,-0.0408066707
1,-0.0405070385
1.01,-0.0402531609
1.02,-0.040042041
1.03,-0.0398708597
1.04,-0.0397369659
1.05,-0.0396378663
1.06,-0.0395712167
1.07,-0.0395348131
1.08,-0.0395265838
1.09,-0.0395445816
1.1,-0.0395869772
1.11,-0.0396520519
1.12,-0.0397381915
1.13,-0.0398438803
1.14,-0.0399676956
1.15,-0.0401083027
1.16,-0.0402644492
1.17,-0.0404349607
1.18,-0.040618737
1.19,-0.0408147467
1.2,-0.0410220241
1.21,-0.0412396654
1.22,-0.0414668252
1.23,-0.0417027129
1.24,-0.0419465899
1.25,-0.0421977664
1.26,-0.0424555988
1.27,-0.0427194875
1.28,-0.0429888731
1.29,-0.0432632354
1.3,-0.0435420908
1.31,-0.0438249898
1.32,-0.0441115155
1.33,-0.0444012813
1.34,-0.0446939296
1.35,-0.0449891298
1.36,-0.0452865768
1.37,-0.0455859895
1.38,-0.0458871093
1.39,-0.0461896991
1.4,-0.0464935413
1.41,-0.0467984377
1.42,-0.0471042074
1.43,-0.0474106859
1.44,-0.0477177245
1.45,-0.0480251891
1.46,-0.0483329593
1.47,-0.0486409272
1.48,-0.0489489974
1.49,-0.0492570853
1.5,-0.049565117
1.51,-0.0498730285
1.52,-0.050180765
1.53,-0.0504882799
1.54,-0.0507955348
1.55,-0.051102499
1.56,-0.0514091482
1.57,-0.0517154649
1.58,-0.0520214372
1.59,-0.0523270591
1.6,-0.0526323293
1.61,-0.0529372515
1.62,-0.0532418335
1.63,-0.0535460873
1.64,-0.0538500283
1.65,-0.0541536756
1.66,-0.0544570508
1.67,-0.0547601788
1.68,-0.0550630868
1.69,-0.0553658041
1.7,-0.0556683624
1.71,-0.0559707948
1.72,-0.0562731363
1.73,-0.0565754232
1.74,-0.0568776931
1.75,-0.0571799846
1.76,-0.0574823372
1.77,-0.0577847912
1.78,-0.0580873875
1.79,-0.0583901674
1.8,-0.0586931729
1.81,-0.0589964457
1.82,-0.059300028
1.83,-0.059603962
1.84,-0.0599082899
1.85,-0.0602130534
1.86,-0.0605182944
1.87,-0.0608240544
1.88,-0.0611303744
1.89,-0.0614372949
1.9,-0.0617448562
1.91,-0.0620530979
1.92,-0.0623620589
1.93,-0.0626717775
1.94,-0.0629822915
1.95,-0.0632936376
1.96,-0.0636058521
1.97,-0.0639189704
1.98,-0.0642330269
1.99,-0.0645480554
2,-0.0648640887
2.01,-0.0651811586
2.02,-0.0654992962
2.03,-0.0658185315
2.04,-0.0661388938
2.05,-0.0664604111
2.06,-0.0667831105
2.07,-0.0671070185
2.08,-0.0674321604
2.09,-0.0677585601
2.1,-0.0680862413
2.11,-0.0684152261
2.12,-0.0687455359
2.13,-0.0690771909
2.14,-0.0694102108
2.15,-0.0697446136
2.16,-0.0700804169
2.17,-0.0704176371
2.18,-0.0707562897
2.19,-0.0710963892
2.2,-0.0714379492
2.21,-0.0717809824
2.22,-0.0721255003
2.23,-0.072471514
2.24,-0.0728190331
2.25,-0.0731680667
2.26,-0.0735186229
2.27,-0.073870709
2.28,-0.0742243313
2.29,-0.0745794954
2.3,-0.0749362058
2.31,-0.0752944664
2.32,-0.0756542805
2.33,-0.07601565
2.34,-0.0763785767
2.35,-0.0767430611
2.36,-0.0771091033
2.37,-0.0774767023
2.38,-0.0778458568
2.39,-0.0782165646
2.4,-0.0785888226
2.41,-0.0789626274
2.42,-0.0793379747
2.43,-0.0797148595
2.44,-0.0800932764
2.45,-0.0804732192
2.46,-0.0808546811
2.47,-0.0812376548
2.48,-0.0816221323
2.49,-0.0820081052
2.5,-0.0823955644
2.51,-0.0827845003
2.52,-0.0831749029
2.53,-0.0835667615
2.54,-0.0839600651
2.55,-0.0843548021
2.56,-0.0847509605
2.57,-0.0851485277
2.58,-0.085547491
2.59,-0.0859478369
2.6,-0.0863495516
2.61,-0.0867526213
2.62,-0.0871570311
2.63,-0.0875627662
2.64,-0.0879698115
2.65,-0.0883781512
2.66,-0.0887877697
2.67,-0.0891986504
2.68,-0.0896107768
2.69,-0.0900241322
2.7,-0.0904386994
2.71,-0.0908544609
2.72,-0.0912713992
2.73,-0.0916894962
2.74,-0.0921087338
2.75,-0.0925290935
2.76,-0.0929505568
2.77,-0.0933731049
2.78,-0.0937967187
2.79,-0.094221379
2.8,-0.0946470663
2.81,-0.0950737612
2.82,-0.095501444
2.83,-0.0959300945
2.84,-0.0963596931
2.85,-0.0967902194
2.86,-0.097221653
2.87,-0.0976539739
2.88,-0.0980871612
2.89,-0.0985211946
2.9,-0.0989560532
2.91,-0.0993917164
2.92,-0.0998281632
2.93,-0.1002653727
2.94,-0.100703324
2.95,-0.1011419961
2.96,-0.1015813678
2.97,-0.1020214181
2.98,-0.1024621256
2.99,-0.1029034695
3,-0.1033454282
3.01,-0.1037879809
3.02,-0.1042311061
3.03,-0.1046747827
3.04,-0.1051189894
3.05,-0.1055637051
3.06,-0.1060089086
3.07,-0.1064545786
3.08,-0.1069006942
3.09,-0.1073472341
3.1,-0.1077941773
3.11,-0.1082415027
3.12,-0.1086891894
3.13,-0.1091372166
3.14,-0.1095855632
3.15,-0.1100342085
3.16,-0.1104831317
3.17,-0.1109323121
3.18,-0.1113817293
3.19,-0.1118313625
3.2,-0.1122811914
3.21,-0.1127311956
3.22,-0.1131813548
3.23,-0.1136316489
3.24,-0.1140820577
3.25,-0.1145325613
3.26,-0.1149831397
3.27,-0.1154337732
3.28,-0.1158844421
3.29,-0.1163351268
3.3,-0.1167858079
3.31,-0.117236466
3.32,-0.1176870819
3.33,-0.1181376364
3.34,-0.1185881107
3.35,-0.1190384859
3.36,-0.1194887431
3.37,-0.1199388639
3.38,-0.1203888298
3.39,-0.1208386223
3.4,-0.1212882233
3.41,-0.1217376148
3.42,-0.1221867788
3.43,-0.1226356976
3.44,-0.1230843534
3.45,-0.1235327289
3.46,-0.1239808067
3.47,-0.1244285694
3.48,-0.1248760002
3.49,-0.125323082
3.5,-0.1257697982
3.51,-0.1262161321
3.52,-0.1266620673
3.53,-0.1271075874
3.54,-0.1275526764
3.55,-0.1279973181
3.56,-0.128441497
3.57,-0.1288851971
3.58,-0.1293284029
3.59,-0.1297710994
3.6,-0.130213271
3.61,-0.1306549028
3.62,-0.13109598
3.63,-0.1315364877
3.64,-0.1319764115
3.65,-0.132415737
3.66,-0.13285445
3.67,-0.1332925362
3.68,-0.1337299818
3.69,-0.1341667732
3.7,-0.1346028967
3.71,-0.1350383388
3.72,-0.1354730864
3.73,-0.1359071263
3.74,-0.1363404456
3.75,-0.1367730316
3.76,-0.1372048715
3.77,-0.137635953
3.78,-0.1380662639
3.79,-0.1384957919
3.8,-0.1389245252
3.81,-0.1393524518
3.82,-0.1397795602
3.83,-0.140205839
3.84,-0.1406312768
3.85,-0.1410558625
3.86,-0.1414795851
3.87,-0.1419024338
3.88,-0.1423243978
3.89,-0.1427454667
3.9,-0.1431656302
3.91,-0.143584878
3.92,-0.1440032001
3.93,-0.1444205867
3.94,-0.144837028
3.95,-0.1452525145
3.96,-0.1456670368
3.97,-0.1460805855
3.98,-0.1464931517
3.99,-0.1469047264
4,-0.1473153007
4.01,-0.1477248661
4.02,-0.1481334141
4.03,-0.1485409363
4.04,-0.1489474246
4.05,-0.1493528709
4.06,-0.1497572672
4.07,-0.1501606061
4.08,-0.1505628798
4.09,-0.1509640807
4.1,-0.1513642019
4.11,-0.1517632358
4.12,-0.1521611757
4.13,-0.1525580147
4.14,-0.1529537459
4.15,-0.1533483629
4.16,-0.1537418593
4.17,-0.1541342286
4.18,-0.1545254648
4.19,-0.1549155617
4.2,-0.1553045135
4.21,-0.1556923146
4.22,-0.1560789591
4.23,-0.1564644417
4.24,-0.1568487571
4.25,-0.1572318999
4.26,-0.1576138652
4.27,-0.1579946478
4.28,-0.1583742432
4.29,-0.1587526464
4.3,-0.1591298528
4.31,-0.1595058583
4.32,-0.1598806583
4.33,-0.1602542487
4.34,-0.1606266253
4.35,-0.1609977844
4.36,-0.1613677219
4.37,-0.1617364342
4.38,-0.1621039177
4.39,-0.162470169
4.4,-0.1628351846
4.41,-0.1631989613
4.42,-0.163561496
4.43,-0.1639227858
4.44,-0.1642828276
4.45,-0.1646416187
4.46,-0.1649991565
4.47,-0.1653554382
4.48,-0.1657104615
4.49,-0.1660642242
4.5,-0.1664167238
4.51,-0.1667679583
